epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6951372623443604,4.999999873689376e-05,0.2054470330476761,0.6511111259460449,1.0075699090957642
1,0.701407253742218,4.999999873689376e-05,0.18780820071697235,0.653333306312561,0.9822394251823425
2,0.6979238986968994,4.999999873689376e-05,0.18109117448329926,0.6788889169692993,0.9409224987030029
3,0.7158051133155823,4.999999873689376e-05,0.1711450219154358,0.6538888812065125,1.0064072608947754
4,0.7275556325912476,4.999999873689376e-05,0.15279492735862732,0.652222216129303,1.0174823999404907
5,0.7448330521583557,4.999999873689376e-05,0.1443730741739273,0.6777777671813965,0.9399427771568298
6,0.734243631362915,4.999999873689376e-05,0.14285674691200256,0.6405555605888367,1.03016197681427
